NOTIFICATION_REFERENCE,NOTIF_DATE,ORIGIN_COUNTRY_DESC,NOTIFYNG_COUNTRY_DESC,PRODUCT_NAME,PRODUCT_CATEGORY_DESC,HAZARD_CATEGORY_NAME,substance,unauthorised_flag,NOTIFICATION_CLASSIFICAT_DESC,NOTIFICATION_BASIS_DESC,RISK_DECISION_DESC,DISTRIBUTION_STATUS_DESC,NOTIF_SUBJECT
2024.5195,2024-07-05,Kenya,France,Extra Fine Beans,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues},acephate,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,"Pesticides residues in Beans (Vigna spp., Phaseolus spp.) from Kenya"
2024.5195,2024-07-05,Kenya,France,Extra Fine Beans,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues},methamidophos,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,"Pesticides residues in Beans (Vigna spp., Phaseolus spp.) from Kenya"
2024.5140,2024-07-04,Egypt,Netherlands,grapes ,fruits and vegetables,ethephon   - {pesticide residues},ethephon,False,alert notification,company's own check,potentially serious,distribution to other member countries,Ethephon in grapes from egypt
2024.5143,2024-07-04,Egypt,Netherlands,grapes,fruits and vegetables,ethephon   - {pesticide residues},ethephon,False,alert notification,company's own check,serious,distribution to other member countries,Ethephon in grapes from Egypt
2024.5134,2024-07-04,Türkiye,Germany,Grape leaves in brine,fruits and vegetables,pyrimethanil   - {pesticide residues},pyrimethanil,False,border rejection notification,border control - consignment detained,no risk,product not (yet) placed on the market, Pyrimethanil in grape leaves in brine from Turkey
2024.5112,2024-07-03,Egypt,Germany,red table grapes ,fruits and vegetables,ethephon   - {pesticide residues},ethephon,False,information notification for attention,company's own check,potential risk,product (presumably) no longer on the market,Ethephon in seedless red table grapes from Egypt
2024.5006,2024-07-01,Türkiye,Bulgaria,SWEET  PEPPERS,fruits and vegetables,formetanate   - {pesticide residues},formetanate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,formetanate in fresh peppers from Türkiye
2024.4967,2024-06-28,Egypt,Cyprus,Lemons,fruits and vegetables,chlorfenapyr   - {pesticide residues} *** lufenuron   - {pesticide residues},chlorfenapyr,False,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Residues of the pesticides Chlorfenapyr and Lufenuron in lemons from Egypt 
2024.4967,2024-06-28,Egypt,Cyprus,Lemons,fruits and vegetables,chlorfenapyr   - {pesticide residues} *** lufenuron   - {pesticide residues},lufenuron,False,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Residues of the pesticides Chlorfenapyr and Lufenuron in lemons from Egypt 
2024.4945,2024-06-27,Egypt,Germany,organic red onions,fruits and vegetables,chlorpyrifos   - {pesticide residues},chlorpyrifos,False,information notification for follow-up,company's own check,potential risk,no distribution from notifying country,"Chlorpyrifos in organic red onions from Egypt, via the Netherlands"
2024.4942,2024-06-27,India,Italy,Sweet peppers,fruits and vegetables,ethion   - {pesticide residues},ethion,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market, Ethion above permitted limits in Dry Chili from India
2024.4851,2024-06-25,Egypt,Italy,Fresh Valencia Orange,fruits and vegetables,lambda-cyhalothrin   - {pesticide residues} *** pirimiphos-methyl   - {pesticide residues} *** thiabendazole   - {pesticide residues},lambda-cyhalothrin,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Exceeded pesticide Pirimifos- methyl and presence of lambda-cyhalothrin and thiambendazole in oranges from EGYPT
2024.4851,2024-06-25,Egypt,Italy,Fresh Valencia Orange,fruits and vegetables,lambda-cyhalothrin   - {pesticide residues} *** pirimiphos-methyl   - {pesticide residues} *** thiabendazole   - {pesticide residues},pirimiphos-methyl,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Exceeded pesticide Pirimifos- methyl and presence of lambda-cyhalothrin and thiambendazole in oranges from EGYPT
2024.4851,2024-06-25,Egypt,Italy,Fresh Valencia Orange,fruits and vegetables,lambda-cyhalothrin   - {pesticide residues} *** pirimiphos-methyl   - {pesticide residues} *** thiabendazole   - {pesticide residues},thiabendazole,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Exceeded pesticide Pirimifos- methyl and presence of lambda-cyhalothrin and thiambendazole in oranges from EGYPT
2024.4778,2024-06-21,Egypt,Cyprus,FRESH CAPSICUM RED & YELLOW COLOR,fruits and vegetables,propiconazole   - {pesticide residues},propiconazole,False,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,RESIDUES OF UNAUTHORISED PESTICIDE IN FRESH CAPSICUM RED & YELLOW COLOR FROM EGYPT
2024.4768,2024-06-21,India,Germany,Fresh mangoes,fruits and vegetables,propargite   - {pesticide residues},propargite,False,information notification for attention,official control on the market,serious,product (presumably) no longer on the market,Propargite in mangoes from India 
2024.4746,2024-06-20,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,Spirotetramat   - {pesticide residues} *** acetamiprid   - {pesticide residues} *** sulfoxaflor   - {pesticide residues},Spirotetramat,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid, sulfoxaflor, spirotetramat in fresh pepper from Turkey."
2024.4746,2024-06-20,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,Spirotetramat   - {pesticide residues} *** acetamiprid   - {pesticide residues} *** sulfoxaflor   - {pesticide residues},acetamiprid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid, sulfoxaflor, spirotetramat in fresh pepper from Turkey."
2024.4746,2024-06-20,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,Spirotetramat   - {pesticide residues} *** acetamiprid   - {pesticide residues} *** sulfoxaflor   - {pesticide residues},sulfoxaflor,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid, sulfoxaflor, spirotetramat in fresh pepper from Turkey."
2024.4687,2024-06-18,India,Switzerland,Drumsticks (Moringa oleifera),fruits and vegetables,fipronil  unauthorised substance - {pesticide residues} *** permethrin  unauthorised substance - {pesticide residues},fipronil,True,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Unauthorised substances (pesticides) in Drumsticks from India
2024.4687,2024-06-18,India,Switzerland,Drumsticks (Moringa oleifera),fruits and vegetables,fipronil  unauthorised substance - {pesticide residues} *** permethrin  unauthorised substance - {pesticide residues},permethrin,True,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Unauthorised substances (pesticides) in Drumsticks from India
2024.4651,2024-06-17,Türkiye,Germany,plums ,fruits and vegetables,acetamiprid   - {pesticide residues},acetamiprid,False,information notification for follow-up,official control on the market,potential risk,distribution to other member countries,Acetamiprid in plums from Türkiye
2024.4516,2024-06-12,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,Spirotetramat   - {pesticide residues} *** acetamiprid   - {pesticide residues},Spirotetramat,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,acetamiprid and Spirotetramat in fresh peppers from Türkiye
2024.4516,2024-06-12,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,Spirotetramat   - {pesticide residues} *** acetamiprid   - {pesticide residues},acetamiprid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,acetamiprid and Spirotetramat in fresh peppers from Türkiye
2024.4482,2024-06-11,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,acetamiprid   - {pesticide residues},acetamiprid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,acetamiprid in fresh peppers from Türkiye
2024.4439,2024-06-10,Egypt,Romania,Struguri roze fara samburi///Seedless pink grapes,fruits and vegetables,pesticide residues   - {pesticide residues},pesticide residues,False,information notification for attention,border control - consignment released,potential risk,information on distribution not (yet) available,Depasire LMA pesticide (2-PHENYLPHENOL) in struguri roze fara samburi origine Egipt/// Exceeding the pesticide MRL (2-PHENYLPHENOL) in seedless pink grapes from Egypt
2024.4440,2024-06-10,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,acetamiprid   - {pesticide residues},acetamiprid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,acetamiprid in fresh pepper from Türkiye
2024.4437,2024-06-10,Türkiye,Bulgaria,"Lemons (Citrus limon, Citrus limonum)",fruits and vegetables,prochloraz   - {pesticide residues},prochloraz,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,prochloraz i fresh lemons from Türkiye
2024.4442,2024-06-10,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,fenamiphos   - {pesticide residues} *** pirimiphos-methyl   - {pesticide residues},fenamiphos,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,fenamiphos and pirimiphos-methyl in fresh peppers from Türkiye
2024.4442,2024-06-10,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,fenamiphos   - {pesticide residues} *** pirimiphos-methyl   - {pesticide residues},pirimiphos-methyl,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,fenamiphos and pirimiphos-methyl in fresh peppers from Türkiye
2024.4471,2024-06-10,Kenya,France,Green beans,fruits and vegetables,sulfoxaflor   - {pesticide residues},sulfoxaflor,False,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Sulfoxaflor in green beans from Kenya
2024.4465,2024-06-10,Kenya,France,Green beans,fruits and vegetables,hexaconazole  unauthorised substance - {pesticide residues},hexaconazole,True,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Hexaconazole in green beans from Kenya
2024.4409,2024-06-07,Egypt,Romania,mandarine/tangerines,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues},chlorpyrifos,True,information notification for attention,official control on the market,serious,distribution restricted to notifying country,Pesticid neautorizat - chlorpirifos in mandarine origine Egipt/Unauthorized pesticide - chlorpirifos  in tangerines from Egipt
2024.4368,2024-06-06,Egypt,Romania,ORANGES,fruits and vegetables,chlorpropham   - {pesticide residues} *** propamocarb   - {pesticide residues},chlorpropham,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,"Non approved pesticid CHLORPROPHAM,exceeded pesticide PROPAMOCARB in oranges from EGYPT"
2024.4368,2024-06-06,Egypt,Romania,ORANGES,fruits and vegetables,chlorpropham   - {pesticide residues} *** propamocarb   - {pesticide residues},propamocarb,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,"Non approved pesticid CHLORPROPHAM,exceeded pesticide PROPAMOCARB in oranges from EGYPT"
2024.4374,2024-06-06,Egypt,Spain,naranjas,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues},chlorpyrifos,True,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Clorpirifos en naranjas de Egipto. Chlorpyrifos in oranges from Egypt.
2024.4301,2024-06-04,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,fosthiazate   - {pesticide residues},fosthiazate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,fosthiazate in fresh peppers from Türkiye
